,Topic,Keywords,Docs,Children,Parent,Level
136,"(136,)","([('glaciation', 0.021369557827711105), ('elatina', 0.013156814500689507), ('delatina', 0.009871717542409897), ('ice', 0.009871717542409897), ('glaciaires', 0.008229169063270092), ('glaciaire', 0.008229169063270092), ('base', 0.006586620118469), ('13c', 0.006586620118469), ('australia', 0.006586620118469), ('provenance', 0.006586620118469)],)","(3,)","([124],)","(128,)","(3,)"
137,"(137,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([545],)","(78,)","(3,)"
138,"(138,)","([('gene', 0.03852470964193344), ('rat', 0.021533513441681862), ('2aa', 0.020400766283273697), ('expression', 0.018135273829102516), ('dose', 0.015869779512286186), ('2-aminoanthracene', 0.015869779512286186), ('2-aa', 0.014737033285200596), ('day', 0.013604287058115005), ('liver', 0.013604287058115005), ('exposed', 0.01133879367262125)],)","(9,)","([243],)","(129,)","(3,)"
139,"(139,)","([('society', 0.02412567101418972), ('state', 0.022116871550679207), ('group', 0.01809927448630333), ('civil', 0.014081678353250027), ('organization', 0.014081678353250027), ('international', 0.014081678353250027), ('accountability', 0.012072879821062088), ('personality', 0.01006408128887415), ('stress', 0.00805528275668621), ('world', 0.006046483758836985)],)","(3,)","([541],)","(23,)","(3,)"
140,"(140,)","([('landslide', 0.014609950594604015), ('uplift', 0.012525792233645916), ('megaslide', 0.010441633872687817), ('deposit', 0.010441633872687817), ('slide', 0.010441633872687817), ('iceland', 0.010441633872687817), ('rincon', 0.010441633872687817), ('holocene', 0.008357475511729717), ('meter', 0.008357475511729717), ('conchita', 0.008357475511729717)],)","(5,)","([147],)","(16,)","(3,)"
141,"(141,)","([('mantle', 0.022477151826024055), ('slab', 0.020749468356370926), ('trust', 0.015566421672701836), ('subduction', 0.015566421672701836), ('element', 0.015566421672701836), ('arc', 0.013838738203048706), ('sonora', 0.010383373126387596), ('h2o', 0.010383373126387596), ('basalt', 0.010383373126387596), ('zone', 0.008655690588057041)],)","(13,)","([39, 565, 404],)","(16,)","(3,)"
142,"(142,)","([('titanite', 0.02228018082678318), ('temperature', 0.02068987488746643), ('cooling', 0.01750926487147808), ('yield', 0.012738347053527832), ('diffusion', 0.009557736106216908), ('age', 0.009557736106216908), ('rock', 0.009557736106216908), ('peak', 0.007967431098222733), ('sic', 0.007967431098222733), ('madagascar', 0.00637712562456727)],)","(13,)","([504, 149],)","(16,)","(3,)"
143,"(143,)","([('non-mulched', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(1,)","([460],)","(18,)","(3,)"
144,"(144,)","([('seed', 0.04369709640741348), ('germination', 0.018739212304353714), ('bear', 0.014579564332962036), ('scat', 0.014579564332962036), ('desiccation', 0.010419917292892933), ('collected', 0.008340093307197094), ('ilicifolia', 0.008340093307197094), ('germinability', 0.006260269321501255), ('decline', 0.006260269321501255), ('sensitivity', 0.006260269321501255)],)","(1,)","([],)","(198,)","(4,)"
145,"(145,)","([('snow', 0.02331755869090557), ('cloud', 0.019264094531536102), ('ground', 0.017237361520528793), ('motion', 0.015210628509521484), ('using', 0.013183895498514175), ('earthquake', 0.012170529924333096), ('fault', 0.012170529924333096), ('frequency', 0.011157163418829441), ('realtime', 0.009130430407822132), ('precise', 0.008117063902318478)],)","(12,)","([],)","(24,)","(4,)"
146,"(146,)","([('amidoximes', 0.015145787969231606), ('co2', 0.012625690549612045), ('capture', 0.012625690549612045), ('promising', 0.005065396428108215), ('molecule', 0.005065396428108215), ('per', 0.005065396428108215), ('acetamidoxime', 0.005065396428108215), ('mea', 0.005065396428108215), ('scrubbing', 0.0025452987756580114), ('monoethanolamine', 0.0025452987756580114)],)","(1,)","([],)","(198,)","(4,)"
147,"(147,)","([('age', 0.01339096762239933), ('msa', 0.01339096762239933), ('stone', 0.01339096762239933), ('ear', 0.011162853799760342), ('holdout', 0.008934739045798779), ('microrefugia', 0.008934739045798779), ('microclimates', 0.008934739045798779), ('saline', 0.008934739045798779), ('african', 0.006706624291837215), ('stepping', 0.006706624291837215)],)","(5,)","([],)","(140,)","(4,)"
148,"(148,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
149,"(149,)","([('synthesis', 0.017949532717466354), ('oxide', 0.01656986027956009), ('material', 0.013810516335070133), ('mesoporous', 0.013810516335070133), ('metal', 0.011051172390580177), ('morphology', 0.009671500883996487), ('particle', 0.008291828446090221), ('hierarchical', 0.008291828446090221), ('zeolite', 0.008291828446090221), ('pore', 0.008291828446090221)],)","(11,)","([],)","(142,)","(4,)"
150,"(150,)","([('fluid', 0.04722136631608009), ('solid', 0.01998874358832836), ('earth', 0.009095695801079273), ('permeability', 0.009095695801079273), ('pressure', 0.009095695801079273), ('reservoir', 0.009095695801079273), ('bradyseism', 0.007280187681317329), ('compaction', 0.007280187681317329), ('magma', 0.007280187681317329), ('decompression', 0.007280187681317329)],)","(4,)","([],)","(109,)","(4,)"
151,"(151,)","([('glacier', 0.07371579855680466), ('asia', 0.01843881979584694), ('glacial', 0.01843881979584694), ('central', 0.01580658368766308), ('himalaya', 0.014490464702248573), ('debris', 0.013174346648156643), ('mountain', 0.013174346648156643), ('climate', 0.010542109608650208), ('velocity', 0.010542109608650208), ('karakoram', 0.010542109608650208)],)","(7,)","([],)","(24,)","(4,)"
152,"(152,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
153,"(153,)","([('cuticle', 0.016271675005555153), ('reduction', 0.013950466178357601), ('metal-sulfide', 0.009308048523962498), ('mussel', 0.009308048523962498), ('metal', 0.009308048523962498), ('see', 0.006986838765442371), ('text', 0.006986838765442371), ('sulfide', 0.006986838765442371), ('formula', 0.006986838765442371), ('thread', 0.006986838765442371)],)","(7,)","([132],)","(0,)","(1,)"
154,"(154,)","([('magnetic', 0.01877826638519764), ('magnetite', 0.014609950594604015), ('enrichment', 0.012525792233645916), ('protein', 0.010441633872687817), ('cell', 0.010441633872687817), ('microparticles', 0.010441633872687817), ('phosphopeptide', 0.010441633872687817), ('nano-cuo', 0.008357475511729717), ('phosphopeptides', 0.006273316685110331), ('excellent', 0.006273316685110331)],)","(4,)","([208, 133],)","(0,)","(1,)"
155,"(155,)","([('earthworm', 0.026406632736325264), ('nh4', 0.017611751332879066), ('amf', 0.017611751332879066), ('plant', 0.015413030050694942), ('soil', 0.013214309699833393), ('uptake', 0.011015589348971844), ('fern', 0.011015589348971844), ('no3', 0.008816868998110294), ('concentration', 0.008816868998110294), ('root', 0.006618148181587458)],)","(2,)","([72],)","(0,)","(1,)"
156,"(156,)","([('parasite', 0.03345192223787308), ('host', 0.014350183308124542), ('density-dependence', 0.011962465941905975), ('resource', 0.009574747644364834), ('transmitted', 0.00718702981248498), ('killifish', 0.00718702981248498), ('trophically', 0.00718702981248498), ('cost', 0.004799312446266413), ('behavior-manipulating', 0.004799312446266413), ('euha', 0.004799312446266413)],)","(1,)","([78],)","(0,)","(1,)"
157,"(157,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
158,"(158,)","([('lava', 0.036095667630434036), ('87sr', 0.027074571698904037), ('86sr', 0.027074571698904037), ('melt', 0.021436383947730064), ('isotopic', 0.02030874788761139), ('olivine', 0.019181109964847565), ('mantle', 0.016925835981965065), ('isotope', 0.01579819805920124), ('disequilibrium', 0.01579819805920124), ('56fe', 0.01467056106775999)],)","(6,)","([214],)","(0,)","(1,)"
159,"(159,)","([('age', 0.020562438294291496), ('fossil', 0.014399869367480278), ('formation', 0.012345679104328156), ('pleistocene', 0.012345679104328156), ('tarija', 0.010291489772498608), ('tolomosa', 0.00823730044066906), ('planktonic', 0.00823730044066906), ('cryogenian', 0.00823730044066906), ('middle', 0.0061831106431782246), ('south', 0.0061831106431782246)],)","(4,)","([348, 210],)","(0,)","(1,)"
160,"(160,)","([('bromide', 0.01459410972893238), ('olefin', 0.012165805324912071), ('methyl', 0.009737500920891762), ('sapo-34', 0.007309196051210165), ('improved', 0.004880891647189856), ('light', 0.004880891647189856), ('modified', 0.004880891647189856), ('catalyst', 0.004880891647189856), ('cross-diffusion', 0.004880891647189856), ('edlcs', 0.004880891647189856)],)","(7,)","([373],)","(132,)","(3,)"
161,"(161,)","([('parry', 0.01333120558410883), ('pinus', 0.010670286603271961), ('cone', 0.008009366691112518), ('specimen', 0.005348447244614363), ('name', 0.005348447244614363), ('convoluted', 0.0026875282637774944), ('disposition', 0.0026875282637774944), ('clarified', 0.0026875282637774944), ('lectotypification', 0.0026875282637774944), ('torr', 0.0026875282637774944)],)","(2,)","([312],)","(75,)","(3,)"
162,"(162,)","([('water', 0.03859136626124382), ('heteroaggregation', 0.027569198980927467), ('nanoparticles', 0.019302573055028915), ('nom', 0.017924802377820015), ('mag-pcmas', 0.017924802377820015), ('enps', 0.016547029837965965), ('adsorption', 0.012413717806339264), ('removal', 0.012413717806339264), ('magnetic', 0.011035946197807789), ('contaminant', 0.011035946197807789)],)","(20,)","([527, 557, 244, 174],)","(16,)","(3,)"
163,"(163,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([609],)","(79,)","(3,)"
164,"(164,)","([('eco-evolutionary', 0.016501495614647865), ('genomic', 0.016501495614647865), ('toxicant', 0.014147501438856125), ('mammal', 0.009439514949917793), ('marker', 0.007085520774126053), ('characterization', 0.007085520774126053), ('microsatellite', 0.007085520774126053), ('isolation', 0.0047315270639956), ('phenotypic', 0.0047315270639956), ('locus', 0.0047315270639956)],)","(12,)","([176],)","(16,)","(3,)"
165,"(165,)","([('immune', 0.02176986262202263), ('pathogen', 0.015245428308844566), ('cell', 0.010895805433392525), ('attrition', 0.010895805433392525), ('passive', 0.010895805433392525), ('system', 0.010895805433392525), ('disease', 0.008720993995666504), ('immunity', 0.006546182092279196), ('disorder', 0.006546182092279196), ('make', 0.006546182092279196)],)","(5,)","([574],)","(16,)","(3,)"
166,"(166,)","([('rinorea', 0.016196483746170998), ('madagascar', 0.016196483746170998), ('kalabinono', 0.006954552605748177), ('galoko', 0.006954552605748177), ('aubl', 0.006954552605748177), ('violaceae', 0.006954552605748177), ('massif', 0.006954552605748177), ('restricted', 0.004644070286303759), ('red', 0.004644070286303759), ('mountain', 0.004644070286303759)],)","(4,)","([265],)","(19,)","(3,)"
167,"(167,)","([('grass', 0.04106402397155762), ('perennial', 0.03559064492583275), ('native', 0.02464388869702816), ('exotic', 0.021907199174165726), ('bank', 0.01917050965130329), ('donax', 0.01780216582119465), ('annual', 0.013697130605578423), ('root', 0.012328785844147205), ('alginate', 0.012328785844147205), ('soil', 0.012328785844147205)],)","(6,)","([296],)","(16,)","(3,)"
168,"(168,)","([('specificity', 0.019934264943003654), ('host', 0.019934264943003654), ('specie', 0.01851140521466732), ('fungal', 0.017088545486330986), ('ffe', 0.014242826029658318), ('rare', 0.014242826029658318), ('phylogenetic', 0.012819966301321983), ('locus', 0.012819966301321983), ('community', 0.011397106572985649), ('endophytes', 0.009974246844649315)],)","(6,)","([],)","(192,)","(4,)"
169,"(169,)","([('arc', 0.02903132326900959), ('segment', 0.018341198563575745), ('field', 0.018341198563575745), ('stream', 0.009178235195577145), ('rosario', 0.009178235195577145), ('alisitos', 0.009178235195577145), ('urbanization', 0.009178235195577145), ('susceptibility', 0.009178235195577145), ('outstanding', 0.006123914383351803), ('cretaceous', 0.006123914383351803)],)","(5,)","([],)","(24,)","(4,)"
170,"(170,)","([('rupture', 0.0521896556019783), ('fault', 0.018192455172538757), ('earthquake', 0.018192455172538757), ('stress', 0.01582055725157261), ('parameter', 0.014239292591810226), ('motion', 0.01265802700072527), ('velocity', 0.011867394670844078), ('ground', 0.011867394670844078), ('model', 0.011867394670844078), ('dynamic', 0.011076762340962887)],)","(13,)","([],)","(24,)","(4,)"
171,"(171,)","([('fire', 0.08074259012937546), ('wildfire', 0.032684385776519775), ('severity', 0.03076205961406231), ('post-fire', 0.0264368187636137), ('burn', 0.024995071813464165), ('vegetation', 0.021630998700857162), ('human', 0.017786340788006783), ('forest', 0.015383430756628513), ('burned', 0.013941685669124126), ('regime', 0.012980521656572819)],)","(30,)","([],)","(24,)","(4,)"
172,"(172,)","([('lake', 0.03606640174984932), ('frog', 0.016239793971180916), ('sierrae', 0.014437375590205193), ('population', 0.012634956277906895), ('effort', 0.010832537896931171), ('using', 0.010832537896931171), ('cmr', 0.009030118584632874), ('endangered', 0.009030118584632874), ('dpsir', 0.00722770020365715), ('national', 0.00722770020365715)],)","(7,)","([],)","(84,)","(4,)"
173,"(173,)","([('citation', 0.047017522156238556), ('database', 0.024984944611787796), ('must', 0.014703074470162392), ('structure', 0.013234236277639866), ('publishing', 0.011765397153794765), ('case', 0.011765397153794765), ('cited', 0.011765397153794765), ('computational', 0.01029655896127224), ('scientific', 0.01029655896127224), ('issue', 0.00882771983742714)],)","(4,)","([],)","(24,)","(4,)"
174,"(174,)","([('electrical', 0.02318822406232357), ('nanorods', 0.01476380042731762), ('vo2', 0.01476380042731762), ('transition', 0.010551589541137218), ('resistivity', 0.010551589541137218), ('structural', 0.010551589541137218), ('nd2ru2o7', 0.010551589541137218), ('thermoelectric', 0.00844548363238573), ('rutile', 0.00844548363238573), ('seen', 0.006339377723634243)],)","(3,)","([],)","(162,)","(4,)"
175,"(175,)","([('mainstem', 0.012689649127423763), ('passage', 0.010156785137951374), ('steelhead', 0.010156785137951374), ('instream', 0.010156785137951374), ('intermittent', 0.00762392021715641), ('maria', 0.00762392021715641), ('dry', 0.005091056693345308), ('mykiss', 0.005091056693345308), ('anadromous', 0.005091056693345308), ('1962', 0.0025581924710422754)],)","(1,)","([],)","(294,)","(4,)"
176,"(176,)","([('urchin', 0.037230029702186584), ('kelp', 0.0305494274944067), ('sea', 0.025777572765946388), ('pco2', 0.021005716174840927), ('density', 0.01718823052942753), ('biomass', 0.015279486775398254), ('progeny', 0.014325115829706192), ('adult', 0.013370743952691555), ('fishing', 0.010507630184292793), ('reproductive', 0.010507630184292793)],)","(12,)","([],)","(164,)","(4,)"
177,"(177,)","([('paleomagnetic', 0.02574741467833519), ('rodinia', 0.0128817493095994), ('direction', 0.011273540556430817), ('laurentian', 0.009665331803262234), ('laurentia', 0.009665331803262234), ('neoproterozoic', 0.009665331803262234), ('tonian', 0.008057123981416225), ('breakup', 0.008057123981416225), ('pole', 0.008057123981416225), ('late', 0.008057123981416225)],)","(4,)","([],)","(24,)","(4,)"
178,"(178,)","([('renewable', 0.02354833297431469), ('wind', 0.015703245997428894), ('resource', 0.014395732432603836), ('power', 0.014395732432603836), ('solar', 0.014395732432603836), ('energy', 0.013088217936456203), ('cost', 0.013088217936456203), ('country', 0.011780704371631145), ('inga', 0.010473189875483513), ('interconnection', 0.00916567537933588)],)","(7,)","([],)","(24,)","(4,)"
179,"(179,)","([('precipitation', 0.027920212596654892), ('south', 0.024570008739829063), ('rainfall', 0.02233654260635376), ('climate', 0.018055729568004608), ('variability', 0.017869606614112854), ('monsoon', 0.016566749662160873), ('extreme', 0.015450016595423222), ('america', 0.014891648665070534), ('event', 0.014891648665070534), ('change', 0.010424711741507053)],)","(62,)","([],)","(24,)","(4,)"
180,"(180,)","([('lau', 0.025369999930262566), ('mantle', 0.024355607107281685), ('geochemical', 0.023341212421655655), ('samoan', 0.023341212421655655), ('basin', 0.022326817736029625), ('lava', 0.019283635541796684), ('spot', 0.016240451484918594), ('hot', 0.016240451484918594), ('signature', 0.015226057730615139), ('hotspot', 0.012182875536382198)],)","(8,)","([],)","(197,)","(4,)"
181,"(181,)","([('pvim', 0.01810748688876629), ('water', 0.01810748688876629), ('polyelectrolyte', 0.014489607885479927), ('complex', 0.010871728882193565), ('coacervate', 0.00906278844922781), ('coefficient', 0.00906278844922781), ('chain', 0.00906278844922781), ('diffusion', 0.00906278844922781), ('fluorescence', 0.00906278844922781), ('polymer', 0.00906278844922781)],)","(2,)","([],)","(24,)","(4,)"
182,"(182,)","([('uncertainty', 0.03442263975739479), ('pre-calculated', 0.021805210039019585), ('lcis', 0.021805210039019585), ('distribution', 0.019511131569743156), ('life', 0.016070015728473663), ('using', 0.016070015728473663), ('lca', 0.016070015728473663), ('sampling', 0.01492297649383545), ('lci', 0.013775937259197235), ('cycle', 0.012628898955881596)],)","(5,)","([],)","(24,)","(4,)"
183,"(183,)","([('sierra', 0.044458575546741486), ('nevada', 0.032962650060653687), ('volcanic', 0.01763475127518177), ('fault', 0.016868356615304947), ('cascade', 0.016101960092782974), ('rock', 0.016101960092782974), ('crest', 0.012269984930753708), ('central', 0.011503590270876884), ('western', 0.011503590270876884), ('high-k', 0.00920440535992384)],)","(10,)","([],)","(24,)","(4,)"
184,"(184,)","([('policy', 0.03233252838253975), ('scientist', 0.018482325598597527), ('climate', 0.018482325598597527), ('political', 0.012326680123806), ('question', 0.012326680123806), ('lobbying', 0.012326680123806), ('policymakers', 0.012326680123806), ('united', 0.010787769220769405), ('priority', 0.010787769220769405), ('preference', 0.010787769220769405)],)","(7,)","([],)","(24,)","(4,)"
185,"(185,)","([('ice', 0.05856696143746376), ('sheet', 0.024543967097997665), ('antarctic', 0.019803056493401527), ('age', 0.01785091869533062), ('greenland', 0.017293162643909454), ('retreat', 0.016177654266357422), ('holocene', 0.015341023914515972), ('glacial', 0.014783269725739956), ('sea-level', 0.013110008090734482), ('beach', 0.012273376807570457)],)","(42,)","([],)","(24,)","(4,)"
186,"(186,)","([('platform', 0.03330975025892258), ('watersipora', 0.022211123257875443), ('larval', 0.020823795348405838), ('offshore', 0.01804913952946663), ('disturbance', 0.015274482779204845), ('fish', 0.015274482779204845), ('recruitment', 0.013887154869735241), ('specie', 0.013887154869735241), ('larva', 0.012499826960265636), ('invertebrate', 0.011112499050796032)],)","(4,)","([],)","(24,)","(4,)"
187,"(187,)","([('company', 0.033125922083854675), ('practice', 0.026227563619613647), ('health', 0.020708875730633736), ('safety', 0.020708875730633736), ('deforestation', 0.01656986027956009), ('effectiveness', 0.015190187841653824), ('commitment', 0.015190187841653824), ('nanomaterials', 0.015190187841653824), ('risk', 0.012430843897163868), ('regulatory', 0.012430843897163868)],)","(7,)","([],)","(24,)","(4,)"
188,"(188,)","([('arctic', 0.03319479897618294), ('sea', 0.028669264167547226), ('ocean', 0.0248979851603508), ('warming', 0.022635217756032944), ('ice', 0.021126706153154373), ('climate', 0.018109682947397232), ('variability', 0.018109682947397232), ('surface', 0.015846915543079376), ('system', 0.015846915543079376), ('circulation', 0.015092659741640091)],)","(13,)","([],)","(24,)","(4,)"
189,"(189,)","([('proton', 0.023915603756904602), ('hydrothermal', 0.015380414202809334), ('membrane', 0.011966337449848652), ('greigite', 0.010259299539029598), ('mackinawite', 0.010259299539029598), ('energy', 0.010259299539029598), ('atp', 0.008552261628210545), ('chimney', 0.006845223251730204), ('synthesis', 0.006845223251730204), ('iron', 0.006845223251730204)],)","(3,)","([],)","(24,)","(4,)"
190,"(190,)","([('plant', 0.03647768124938011), ('acid', 0.02341938205063343), ('response', 0.013963373377919197), ('metabolomics', 0.013963373377919197), ('metabolite', 0.013513087294995785), ('cucumber', 0.01261251512914896), ('leaf', 0.012162229046225548), ('exposure', 0.011711942963302135), ('antioxidant', 0.011711942963302135), ('nanopesticide', 0.011711942963302135)],)","(19,)","([],)","(24,)","(4,)"
191,"(191,)","([('soil', 0.03714674711227417), ('mussel', 0.022473299875855446), ('enps', 0.02201475389301777), ('community', 0.019722027704119682), ('zno', 0.017429303377866745), ('bacterial', 0.01651221141219139), ('nanoparticles', 0.015595121309161186), ('effect', 0.015136576257646084), ('impact', 0.01055112574249506), ('plant', 0.01055112574249506)],)","(24,)","([],)","(24,)","(4,)"
192,"(192,)","([('rinorea', 0.01704944670200348), ('taxonomic', 0.012792405672371387), ('african', 0.010663885623216629), ('taxon', 0.00853536557406187), ('maxillo-labial', 0.00853536557406187), ('complex', 0.00853536557406187), ('plastid', 0.00853536557406187), ('ecologically', 0.006406845524907112), ('nuclear', 0.006406845524907112), ('sparasion', 0.006406845524907112)],)","(23,)","([515, 506, 536, 168],)","(16,)","(3,)"
193,"(193,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([581],)","(133,)","(3,)"
194,"(194,)","([('mjo', 0.026006367057561874), ('creps', 0.017344795167446136), ('probability', 0.015179403126239777), ('percentile', 0.013014011085033417), ('intensity', 0.010848618112504482), ('fractional', 0.010848618112504482), ('area', 0.010848618112504482), ('enso', 0.010848618112504482), ('75th', 0.010848618112504482), ('90th', 0.010848618112504482)],)","(3,)","([377],)","(209,)","(3,)"
195,"(195,)","([('ophiolite', 0.04743557050824165), ('crust', 0.0207614004611969), ('rock', 0.013351907022297382), ('development', 0.011870007961988449), ('geochemical', 0.011870007961988449), ('u-pb', 0.01038810983300209), ('tectonic', 0.01038810983300209), ('geochronology', 0.01038810983300209), ('zircon', 0.008906210772693157), ('metamorphic', 0.008906210772693157)],)","(5,)","([207],)","(16,)","(3,)"
196,"(196,)","([('u∫‰∫émiller', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(2,)","([591],)","(346,)","(3,)"
197,"(197,)","([('assay', 0.00738088833168149), ('raman', 0.00738088833168149), ('affinity', 0.00738088833168149), ('protist', 0.00738088833168149), ('signal', 0.004928765818476677), ('reagent', 0.004928765818476677), ('gold', 0.004928765818476677), ('distinguish', 0.004928765818476677), ('efficiently', 0.004928765818476677), ('label', 0.004928765818476677)],)","(11,)","([180, 225],)","(16,)","(3,)"
198,"(198,)","([('scarp', 0.037488650530576706), ('fault', 0.024516798555850983), ('fsf', 0.021634165197610855), ('fold', 0.021634165197610855), ('slip', 0.02019284851849079), ('bed', 0.0158688984811306), ('active', 0.014427581802010536), ('hinge', 0.012986264191567898), ('fsfs', 0.011544947512447834), ('angle', 0.01010363083332777)],)","(15,)","([146, 144, 474, 551],)","(16,)","(3,)"
199,"(199,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([583],)","(345,)","(3,)"
200,"(200,)","([('river', 0.038612183183431625), ('channel', 0.024988362565636635), ('floodplain', 0.02385304495692253), ('meander', 0.01704113371670246), ('sediment', 0.01590581424534321), ('load', 0.01477049570530653), ('migration', 0.01477049570530653), ('valley', 0.013635177165269852), ('hanging', 0.013635177165269852), ('bed', 0.013635177165269852)],)","(8,)","([],)","(24,)","(4,)"
201,"(201,)","([('fault', 0.037434693425893784), ('zone', 0.02592075616121292), ('deformation', 0.0172853022813797), ('quaternary', 0.01584605872631073), ('fold', 0.012967574410140514), ('uplift', 0.012967574410140514), ('earthquake', 0.010089089162647724), ('shortening', 0.010089089162647724), ('structure', 0.008649847470223904), ('pamir', 0.008649847470223904)],)","(4,)","([],)","(24,)","(4,)"
202,"(202,)","([('soil', 0.0387360155582428), ('microbial', 0.01660747267305851), ('rewetting', 0.01660747267305851), ('ash', 0.015501045621931553), ('fire', 0.015501045621931553), ('organic', 0.013288191519677639), ('cycling', 0.009968909434974194), ('flux', 0.009968909434974194), ('spall', 0.008862482383847237), ('substrate', 0.008862482383847237)],)","(10,)","([],)","(24,)","(4,)"
203,"(203,)","([('snow', 0.08144306391477585), ('swe', 0.07748989760875702), ('equivalent', 0.022936251014471054), ('reconstruction', 0.01740182191133499), ('sensor', 0.016611190512776375), ('basin', 0.01265802700072527), ('spatial', 0.01265802700072527), ('elevation', 0.01265802700072527), ('nevada', 0.011076762340962887), ('thinsp', 0.011076762340962887)],)","(19,)","([],)","(24,)","(4,)"
204,"(204,)","([('earth', 0.017413565889000893), ('carbonate', 0.017413565889000893), ('ocean', 0.014512513764202595), ('glaciation', 0.014512513764202595), ('neoproterozoic', 0.012336724437773228), ('microfossil', 0.011611461639404297), ('record', 0.010886198841035366), ('oxygen', 0.010160936042666435), ('cap', 0.010160936042666435), ('oxygenation', 0.010160936042666435)],)","(15,)","([],)","(24,)","(4,)"
205,"(205,)","([('sediment', 0.0457153394818306), ('river', 0.027295487001538277), ('flood', 0.02524883672595024), ('mining', 0.019108887761831284), ('mercury', 0.01638002134859562), ('bypass', 0.01638002134859562), ('sacramento', 0.012968937866389751), ('hydraulic', 0.012286721728742123), ('erosion', 0.012286721728742123), ('yuba', 0.012286721728742123)],)","(14,)","([],)","(24,)","(4,)"
206,"(206,)","([('method', 0.03681735694408417), ('source', 0.0340392105281353), ('fecal', 0.03334467485547066), ('assay', 0.022926634177565575), ('sample', 0.022232098504900932), ('laboratory', 0.013897666707634926), ('pcr', 0.013203131034970284), ('human', 0.012508594430983067), ('qpcr', 0.011814058758318424), ('mst', 0.009730449877679348)],)","(13,)","([],)","(24,)","(4,)"
207,"(207,)","([('flow', 0.025870634242892265), ('lava', 0.020427050068974495), ('core', 0.019066153094172478), ('tml', 0.016344361007213593), ('stanislaus', 0.014983465895056725), ('nevada', 0.013622569851577282), ('thick', 0.01226167380809784), ('sierra', 0.01226167380809784), ('group', 0.01226167380809784), ('member', 0.008178985677659512)],)","(5,)","([],)","(195,)","(4,)"
