,Document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42
267,267,0.01097045329831106,0.0,0.0,0.0,0.02445068052820363,0.056970444188449564,0.018186310812187006,0.0343021485656507,0.0,0.010806208394294818,0.01746597005008346,0.0,0.014080271494573323,0.0,0.0108806589624692,0.036012607512046976,0.026415094534961686,0.0,0.0,0.014359425495530057,0.010854449148502381,0.010254337236681123,0.0,0.0,0.0,0.012995283781942523,0.0,0.0,0.01235988066036556,0.0,0.0,0.03380186576452,0.016066001001880315,0.024240109635847135,0.3896687921477446,0.015306801122804572,0.014663609590807586,0.01681068426446077,0.0,0.0,0.0,0.020945680988282245,0.0
268,268,0.010903265880783641,0.0,0.047799497712849,0.0,0.0,0.01623526740453795,0.0,0.014395926537041094,0.010654175349539838,0.0,0.026040835681734785,0.0,0.0,0.0,0.021891898825736826,0.0,0.0,0.0,0.019817393568644745,0.016301992212942474,0.0,0.0,0.0,0.035305736777438465,0.07682400179639338,0.0,0.02357134625406797,0.03037636473427622,0.0,0.012914081514332256,0.012172185440554597,0.011006155772808128,0.0,0.010594846542126673,0.012649499633427043,0.0,0.05890796088995656,0.03196940296926385,0.013827452772644997,0.0,0.0,0.0,0.32086840431928854
269,269,0.030826633754075693,0.29625608693262623,0.0,0.0,0.048112976472962206,0.031210562717521824,0.0,0.03716221508934761,0.012412584070812301,0.0,0.02718156095847326,0.011500392649866265,0.0,0.0,0.08123173727256568,0.012937487889678861,0.04966541399033429,0.010405626822051138,0.0,0.0,0.0,0.0,0.01908238541441435,0.0,0.0,0.03952453310863331,0.0,0.0,0.048876960854026624,0.01405716326117358,0.0,0.0,0.0,0.011601654173151479,0.0,0.023576980148794828,0.0,0.0,0.0,0.011795080380395813,0.0,0.022265857305263714,0.0
270,270,0.010432277182385161,0.026733566350430733,0.0,0.0124615765556227,0.0,0.0,0.0,0.10475674435188319,0.0,0.049185679090645966,0.027090811991740998,0.0369934035176094,0.0,0.012586927288409289,0.014058614907749817,0.0,0.02596717685324898,0.0,0.013214475771312668,0.0,0.0,0.0,0.0,0.016426779404738752,0.0,0.0944188875017292,0.0,0.0,0.0,0.0,0.0,0.0,0.0130883641781337,0.029325567076044844,0.0,0.013986819994174027,0.0,0.15607046713671363,0.0,0.010399513579896635,0.1401805276151525,0.01843031254907043,0.013898505751815057
271,271,0.047307437151173755,0.0,0.056969176549249045,0.0,0.0,0.0,0.0,0.0,0.0,0.03105576592198987,0.03891829363737977,0.0,0.04436075889936646,0.0,0.022925738931021563,0.0,0.0,0.0,0.0,0.010226790303616552,0.014239321606563878,0.0,0.010542313161381312,0.016686731154256625,0.02068667120779472,0.010852668481127994,0.0,0.0,0.0,0.0,0.0449818600779918,0.026456812366904794,0.024291947958223616,0.01231360241332557,0.013780168892917917,0.0,0.042683327094859294,0.0,0.012288649475802764,0.0575657774272286,0.0,0.012986368185375468,0.24853124879195682
272,272,0.017103775961857803,0.011457946245557895,0.011089235593794645,0.011231686509407403,0.011472195795569231,0.010919436881622223,0.010824396737167803,0.014028505096503512,0.010669735156785145,0.010652855240764241,0.012242059456375331,0.01542760436484599,0.012554319382387134,0.011763764960806108,0.025287477560271124,0.011391385930655397,0.030172291202036277,0.012634482313965847,0.013786970024832078,0.018717985556929537,0.010891394111506221,0.015575614913275838,0.01117198853393611,0.05439483535013855,0.23642530552494498,0.010598522005216578,0.012563050649764184,0.011619870979932681,0.010681493772481808,0.010990031333318289,0.07761255680701919,0.026604004791960973,0.012095495631263819,0.09082247914985199,0.012593405476546646,0.010639237434983547,0.01296506484232555,0.010999166459189365,0.01236831152227311,0.012135822087545914,0.010696684786531465,0.026717206634986862,0.015410347228871704
273,273,0.018855528209070563,0.0,0.02889539358348864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059780310305466086,0.021580416349896502,0.058791264661321556,0.0,0.030008882504159683,0.016313196249803884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013520129111696168,0.0,0.0,0.06537013539477698,0.012624609267430713,0.0,0.01618648741925566,0.0,0.32410702475921566,0.0,0.0,0.02153826368200298,0.0,0.04593578692227242,0.03456471935610417
274,274,0.0,0.012678054049548238,0.016113356545655426,0.0,0.0,0.014986647510088385,0.0,0.0,0.0,0.022158407415807855,0.022908773029425712,0.03303670165799259,0.014089682263354922,0.0,0.0,0.016469148728931654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023350737534250744,0.0,0.0,0.0,0.0,0.0,0.010088201329553187,0.010024085713263926,0.029899708033861154,0.0,0.01898056015838555,0.0,0.026028520739419473,0.0,0.0,0.4777923794815047,0.0,0.0,0.018483487558231492,0.0
275,275,0.022364801517045504,0.014144500127772094,0.01075088801118302,0.0,0.0,0.0,0.0,0.0,0.010687448605146371,0.0,0.0,0.015055082534272348,0.013300969377526077,0.01149142313812968,0.012490820849051914,0.0,0.021266233651073767,0.010293837492015257,0.011186006996070197,0.0,0.0,0.0,0.011718893498827666,0.020883446177241163,0.01306626775413332,0.0,0.0,0.011679084373214667,0.0,0.0,0.013203145702825025,0.1633667729206657,0.028077373813957432,0.010880795940705987,0.02975254930688559,0.012265365276612787,0.02330191614146305,0.0,0.33260596786601315,0.010893135418398625,0.0,0.0,0.01074162057712965
276,276,0.010739335863131784,0.0,0.022619362539902987,0.0,0.0,0.0,0.0,0.0,0.0,0.010659279335342933,0.0,0.02490132704574817,0.025322376853014136,0.0,0.011083930050787711,0.0,0.011120374145394187,0.0,0.0,0.28501615243074274,0.0,0.0,0.0,0.0,0.0,0.014406929745544965,0.0,0.0,0.0,0.0,0.01455165643493295,0.03462584978460597,0.040036459322392186,0.0,0.0,0.0,0.2437507983257385,0.0,0.0,0.016728202311390206,0.0,0.0,0.0
277,277,0.013863841022757145,0.0,0.017709795792413795,0.0,0.0,0.010605150848941355,0.010724450836031357,0.0,0.01866836101954988,0.0,0.0,0.019132355309961387,0.01160980821344925,0.012754569254330692,0.010089683819048652,0.0,0.010891569174816908,0.0,0.010358162966005396,0.018813547773416026,0.010682389116687068,0.0,0.015522444516898656,0.010252795615103998,0.0,0.020634160759644398,0.0,0.01716263737774708,0.01899045055399601,0.2632755881995252,0.04418716706669371,0.021992669932662082,0.02013688986113897,0.011278602128707347,0.12242323977188725,0.0,0.014734710165319168,0.02398839415385428,0.06843497425323865,0.0,0.010670253779764625,0.012512113076989734,0.010049336493684993
278,278,0.01236896179245726,0.0,0.0,0.0,0.22187852437964048,0.025953665792823617,0.0,0.05805577971209376,0.012207385556421337,0.013550991007973348,0.0,0.0,0.0,0.0,0.015897080759396928,0.029154319619030263,0.010385816048017202,0.0,0.032362839017086475,0.0,0.0,0.0,0.0,0.014047192033345243,0.0,0.0,0.014078003990062768,0.0,0.24650371289076933,0.0,0.0,0.0,0.03799837907657321,0.011563792071761132,0.0,0.0,0.0,0.014546646005686203,0.0,0.0,0.0,0.017169747517893883,0.0
279,279,0.0,0.0,0.04374697079499086,0.0,0.2987046301525246,0.0,0.015434718256461673,0.08350087954883613,0.0,0.015801362170437146,0.0,0.0,0.0,0.0133862522881557,0.0,0.0,0.011007714171269067,0.0,0.0,0.027503988611399084,0.0,0.019685824315668746,0.0,0.0,0.020150424126888278,0.07338004959663541,0.0,0.0,0.0,0.01046939656229575,0.0,0.011233619366748883,0.013405935460889485,0.02132830395899147,0.0,0.0,0.07166084266115841,0.016484747724946854,0.013349806640724065,0.02749366445737776,0.011076285561004193,0.0,0.01111502127439142
280,280,0.0,0.0,0.04374365405205105,0.0,0.2987128228997881,0.0,0.015434929848171994,0.08350220111465054,0.0,0.015800271105832386,0.0,0.0,0.0,0.013399305818753518,0.0,0.0,0.011008267478408704,0.0,0.0,0.027506754862890004,0.0,0.019659373671183776,0.0,0.0,0.02014871952940913,0.07337989364642873,0.0,0.0,0.0,0.010472256829390063,0.0,0.011233910210221782,0.01340088867991263,0.021334540154929332,0.0,0.0,0.07165804490332413,0.01648483435375673,0.013340571918187591,0.027505735344127702,0.011075613959922456,0.0,0.011114872883597285
281,281,0.012031615818563504,0.0,0.02109143698867524,0.0,0.0,0.0,0.11982506140905726,0.0,0.01256081623100901,0.048497218190106904,0.02911453988148126,0.0,0.013227302415284239,0.0,0.012496489670967777,0.02123104568414986,0.0,0.01376040780220939,0.0,0.06304255550863139,0.0,0.0,0.0,0.0,0.017134868426604066,0.0,0.0,0.01685498767287734,0.01736299124192998,0.0,0.0,0.05132705580448257,0.020838485015966066,0.014882218091304031,0.010257811674390672,0.0,0.2535663020302826,0.016109908796093825,0.0,0.010180200209134916,0.010592002054750254,0.0,0.01009761288302874
282,282,0.03258695466809838,0.13339150627547822,0.0,0.0,0.0,0.010506164061755207,0.01519987411847118,0.016710927097721363,0.0,0.0,0.027061219041806077,0.01677384742465438,0.0,0.0,0.123679417587399,0.012356349920158556,0.0,0.010075874506151973,0.0,0.02198965219003838,0.0,0.0,0.010444899615672182,0.0,0.015247613113380716,0.012860261206720269,0.0,0.01404735624922804,0.0,0.018004271241198574,0.0,0.05460758123421544,0.04603566797341845,0.0,0.0,0.0,0.10432940764325303,0.11951106050385533,0.0,0.0,0.0,0.0,0.017694868341436895
283,283,0.018690420808794402,0.0,0.0,0.0,0.0,0.034513233385486806,0.04935284785639592,0.01252426377708727,0.0,0.08341096090078777,0.0,0.03453925326044408,0.0,0.022936254743335795,0.01981910019689933,0.19966847296299958,0.01369329884902487,0.014157602233985532,0.0,0.0,0.0,0.0,0.03640166770270763,0.010026786214567691,0.0,0.0,0.0,0.0,0.17362645301537427,0.0,0.0,0.0,0.01172433042012634,0.0,0.0,0.0443304762794405,0.02041002445994134,0.0,0.0,0.010041659543854178,0.018379618097649993,0.012612044695785907,0.0
284,284,0.0,0.011080305907220327,0.0,0.0,0.010473831043035559,0.03354669784302936,0.03430490120262217,0.0,0.0,0.04590971927801622,0.023139196432754458,0.045664852202553785,0.022302663736514464,0.0,0.019175162068961346,0.013627836180654216,0.013641929682582252,0.0,0.01007658041164395,0.0,0.0,0.01107266010664025,0.0,0.0,0.0,0.0,0.0,0.0,0.07722705364907101,0.0,0.010709538954799543,0.0,0.019883393938800075,0.2659556062784109,0.017782248151171465,0.0,0.039466346228239246,0.04844122331278476,0.014077438431103546,0.01151903851351389,0.0,0.03295755845876112,0.011773865355554603
285,285,0.010675167644742004,0.012271514960996776,0.012287269252661378,0.0,0.010856684946216763,0.0,0.011780714692209824,0.0,0.0,0.0,0.01304605070271088,0.0,0.0,0.0,0.011461586067988654,0.02199052068066869,0.027718593022667694,0.012605940218877664,0.0,0.0,0.0,0.0,0.012784905976096161,0.0,0.0,0.020834523963614744,0.0,0.0,0.021155912383351808,0.016513601994313124,0.01051010684003118,0.16120323608659617,0.0,0.011124335193208683,0.0,0.0,0.31136341987892174,0.08589956326702973,0.01082854814632837,0.01092710047587817,0.0,0.0,0.0
286,286,0.0,0.011587781247629247,0.02691636488307433,0.012445422154376959,0.0,0.20802814145949053,0.019831394086262905,0.032084995314819974,0.014723056209037388,0.01940501963143106,0.024830151450192857,0.010815673833419368,0.015548930348153906,0.012347806791132789,0.011060501500619536,0.0,0.0469264537265633,0.0,0.0,0.0,0.01303950451942643,0.0,0.01229145180369956,0.0,0.013556900588248742,0.0,0.0,0.0,0.03771199727624676,0.0,0.01002236935286291,0.02457632645959866,0.040445316451800356,0.06517661432111896,0.023628150623093716,0.05640417039654381,0.051767105770242745,0.013585581557222615,0.0,0.015696061083024484,0.0,0.011785598621021742,0.024233365105916616
287,287,0.0,0.0,0.0,0.015000230770091594,0.0,0.17502060788735924,0.011098445251103255,0.013179083744614566,0.010576988515080358,0.0,0.07473922156368697,0.02077066633369817,0.015995424224360007,0.0,0.015795127661867442,0.0,0.0,0.0,0.0,0.016404579269102142,0.0,0.010753978245876218,0.0,0.0,0.0,0.0,0.014022968505695893,0.0,0.0,0.0,0.015220564827315439,0.07090742285489911,0.1121513973207153,0.026357898383557173,0.0,0.013214285379399985,0.09867353126650491,0.02434531427739357,0.011333435075318917,0.015072760097322915,0.018880424524581458,0.0,0.051729519778495436
288,288,0.011642774041003098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06722319882762019,0.010846218011651868,0.0,0.020198489378488546,0.0,0.0,0.0,0.0221778289722557,0.0,0.02192499794387669,0.024430165813958182,0.0,0.0,0.017839856507425454,0.0825441906125203,0.036261570666413084,0.3943310549462508,0.0,0.011577901562634465,0.0,0.0,0.1294133461830607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010577890648517408,0.0,0.0,0.0
289,289,0.011284797210550836,0.0,0.01389913498349925,0.0,0.0,0.0,0.0,0.017558956740650174,0.0,0.029785516739765483,0.0,0.0397202236294961,0.0,0.011750336934897472,0.07689653639876229,0.0,0.0,0.08013279039995523,0.0,0.3348451399181572,0.0,0.02366584942680811,0.013884719388718013,0.012008358780313021,0.02261369863896578,0.0,0.0,0.0,0.0,0.010005431766491527,0.011311306190659209,0.048730501769228905,0.013026433258248564,0.010906026570911585,0.01817384868632089,0.010318463694274943,0.011751352975249908,0.0,0.0,0.0,0.012806576571625232,0.011072994772224762,0.010088101619239804
290,290,0.01660952274864787,0.010170253073909029,0.010939236150024371,0.020159828554183072,0.010603689984569755,0.010815791974848173,0.021737143821105795,0.043926200825961784,0.012277130120781432,0.011815047523605326,0.010445801274830038,0.07508777048519617,0.010959758883911031,0.019629888674145227,0.012055012157001388,0.010111223458081508,0.01035229590315138,0.01030184872762195,0.022156488874990287,0.04897152206283658,0.010683295699361894,0.010159257985944366,0.011721551817060985,0.01487897013526844,0.01106508818607439,0.010112980200533533,0.010796635995442956,0.26696070483719914,0.010126118781643339,0.012285868211565501,0.011453283906592022,0.012894970798542205,0.01343410924178697,0.010811396376182125,0.03445569272463168,0.010888031862019896,0.012202620900147874,0.010315599638054528,0.04322098188519424,0.01449916140875287,0.024713857536283804,0.010235548727517137,0.022958817864798104
291,291,0.0,0.0,0.0,0.0,0.0,0.0,0.07792351222008846,0.01534757246033506,0.0,0.0,0.010807279504622356,0.010940249332243067,0.0,0.0,0.014678774037109009,0.1320518346749077,0.014729615052397175,0.0,0.0668301134473623,0.06990916845950929,0.0,0.0,0.018208437571368006,0.01855959952032721,0.01154231038020658,0.0,0.0,0.15217972041407715,0.0,0.04120436448027768,0.026588724467648397,0.026017706621429673,0.014436368740546152,0.014633392469217257,0.02141445573860218,0.0,0.0,0.0,0.025264302830903963,0.01405647395891582,0.0,0.011647302038808753,0.013970930908273671
292,292,0.010479005604854492,0.0,0.29865629205050737,0.0,0.025703634723730048,0.018056649243035724,0.02319498385132416,0.0,0.0,0.0,0.1189558862940142,0.01107599924396188,0.013331137633599768,0.0,0.01229686456827729,0.0,0.0,0.0,0.010064659673221938,0.010062785054546162,0.0,0.0,0.012637837145363474,0.0,0.0,0.0,0.0,0.0,0.010741406234309738,0.0,0.012848875641325135,0.011245177454402929,0.032029619584482784,0.012649590327798645,0.010425441359440617,0.0,0.02431853168190607,0.026625818021663094,0.011258606919044963,0.057704210166273966,0.0,0.01809044129461353,0.04260197205304848
293,293,0.0,0.15664172091124176,0.017814776757240355,0.015776584855008075,0.0,0.039124235432893596,0.0,0.06031750330981257,0.30462818821160903,0.0,0.0,0.0398380411646866,0.0,0.0,0.0,0.0,0.013307296200682486,0.0,0.0,0.0,0.0,0.016654433718850583,0.013491847918946151,0.0,0.0,0.0,0.012196627606732166,0.0,0.0,0.0,0.0,0.012322500907866152,0.011830948336600776,0.0,0.0,0.028458103222112383,0.0,0.0,0.022572832621552966,0.017412454560707766,0.0,0.012746113709471173,0.0
294,294,0.0,0.0,0.0,0.0,0.04382615202626278,0.03421552444205646,0.0,0.21042007115581846,0.0,0.0,0.017283522211743424,0.0,0.0,0.0,0.018724016328958846,0.1110186449910637,0.015294386067742857,0.0,0.022316854921130135,0.0,0.0,0.012983986954736819,0.0,0.0,0.0,0.0,0.0,0.015495379058965876,0.11163964773890005,0.0,0.0,0.0,0.0,0.013913885210520319,0.0,0.013479616839689314,0.0,0.09876820388847912,0.010037320540696568,0.010268301824234305,0.014323248484112582,0.03881936433354619,0.0
295,295,0.012726435509796125,0.0,0.04974868882871162,0.013092006141233042,0.0,0.023275075598950423,0.0,0.0,0.0,0.013516865729802586,0.0,0.011926918205245477,0.013828274981506955,0.012540223457144969,0.01215201523447529,0.0,0.011203693624302135,0.0,0.011785589636949355,0.015484950478754898,0.0,0.0,0.0,0.019558758192969528,0.0,0.0,0.0,0.01999001646589702,0.0,0.010043277338900708,0.026321764687719004,0.03624204014405849,0.07318449777177517,0.011073112369679816,0.0,0.0,0.034322501421220994,0.011834796262231925,0.07515590024691784,0.037538891718044094,0.0,0.022037463882232766,0.26705777592513347
296,296,0.018896813527194408,0.013117197177292702,0.02541936403807584,0.013124958486480943,0.04361424558742813,0.024260152487224226,0.01420349275036136,0.021918393147287534,0.012136819485961353,0.013052396169859056,0.028300478125053968,0.04457971410034463,0.015023079364644733,0.01403339032575203,0.01492964387208374,0.01390608847827109,0.014358752569044458,0.01218172959407854,0.01291928405681224,0.013899474577633353,0.013504888790977615,0.01454037888606355,0.01645610781382971,0.0136024853902371,0.01248869215590779,0.012535877937493946,0.012615876305542032,0.014407680630209713,0.01244828400925117,0.09998152740281357,0.018469936174154475,0.0170761058768606,0.013095790476412994,0.06232101870516736,0.03845633191545234,0.019310598283543454,0.012407241055008424,0.030619206165073364,0.1155579363808779,0.017360535182678383,0.021159954845429575,0.013640172061174674,0.014067905634955536
297,297,0.01025731579783921,0.0,0.01794045100827043,0.0,0.0,0.0,0.018074414150376833,0.0,0.0,0.013073520598459235,0.011926510106850028,0.03444464291691595,0.0,0.0,0.023722665078457893,0.011498045664638497,0.013899559957650994,0.0,0.01020643159046329,0.0,0.0,0.0,0.01233389052420779,0.0,0.011183144072071024,0.010548312052289796,0.01115487888660417,0.012389604682619121,0.11258832347035773,0.0,0.013765120047515223,0.11734258830318241,0.08322530907103061,0.0323790859131111,0.0,0.0,0.11717419387615799,0.05858856452226061,0.010614334885405495,0.03977346379552909,0.029449956456169567,0.022783115718614546,0.011634224038268135
298,298,0.010254333910702728,0.0,0.012947344376651215,0.0,0.0,0.0,0.0,0.013391666396974318,0.0,0.0,0.02329861342509958,0.0,0.0217462868788174,0.0,0.027320952760432914,0.011066214611038702,0.014264838493233048,0.0,0.010225661405362473,0.010110890257467031,0.010921854042064874,0.0,0.0,0.030786542940800125,0.02474306361830778,0.014807693911834887,0.010017066130581362,0.0,0.0,0.0,0.016102583082210967,0.0,0.041729187335668286,0.012854521988025827,0.0,0.01992057061183746,0.10461063292710279,0.032270632989103785,0.0,0.0,0.0,0.0,0.34185405796383256
299,299,0.023252151462969127,0.0,0.0571717543885789,0.0,0.0,0.010959814515198035,0.0,0.0,0.015266486914573362,0.0,0.04834871038102985,0.010220210702841874,0.010303738081660822,0.0,0.020879722415657838,0.011098251371098225,0.02900164380459432,0.0,0.0,0.0,0.0,0.021529216797712723,0.0,0.0,0.01785795063149651,0.0,0.0,0.0,0.013815528909836785,0.0,0.010563232519294771,0.06090213717962371,0.03892389212769555,0.1979520730269579,0.0,0.011493156139176564,0.019914718561908542,0.01692255132303054,0.0,0.03908990969196391,0.01318659846766311,0.021252692861275974,0.11194933846723878
300,300,0.08679812929196656,0.0,0.02018397297293902,0.010979723841018182,0.010596914780945849,0.0,0.1681428340502039,0.035980336337758205,0.012392962428555204,0.010516549579081928,0.01167457845984475,0.0,0.03276385439697842,0.0,0.02839278184629762,0.018263758460400164,0.01868830058851545,0.01744155515509459,0.018434264560847704,0.01062063686086779,0.016129478744731217,0.015686629899922155,0.010963554283766127,0.012116700899724083,0.013830773020137032,0.0,0.0,0.01075933038837455,0.07697383365548072,0.0,0.01916114160011829,0.010932233916580278,0.04100855606801509,0.0,0.0,0.05272497658916668,0.0,0.02873116299173648,0.0,0.023454157165944005,0.023007543293652125,0.01611095514764335,0.012982035765068976
301,301,0.01096000135805159,0.0,0.0,0.5194233877980058,0.0,0.0,0.0,0.0,0.10399888191857375,0.02042263999208554,0.0,0.0,0.0,0.0,0.023824134775897336,0.0,0.0,0.024678079767814907,0.0,0.010222884864388026,0.013788159328247269,0.0,0.01663109750362214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013850943223357002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01044849501034637
302,302,0.018938008963909354,0.018168604651165234,0.01863024178261942,0.018891441085651235,0.018693655567048443,0.018281202868109834,0.019357336671483056,0.02262690627829624,0.018755117797437368,0.025318448542801575,0.02267683318694545,0.018168604651165234,0.018168604651165234,0.01911706726859316,0.019224665409407222,0.018797702247947065,0.01896228546499891,0.018173642836399814,0.018168604651165234,0.04682999785290929,0.018398837436103856,0.018168604651165234,0.018168604651165234,0.018310495049115513,0.018180418507565077,0.01904562418300075,0.018546542537734346,0.01874482339009725,0.019129580588369072,0.018549561056700043,0.03907151396115403,0.03678976250722628,0.019007790171152478,0.025397146498550155,0.01921616821584586,0.019012754986786742,0.02241183820601136,0.019515904629835816,0.019621331203293263,0.11723720607850505,0.019467675537933413,0.01821734152045072,0.02384150200302015
303,303,0.0200732540754575,0.0,0.0,0.0,0.09788839356118574,0.11707769391167067,0.0,0.23512444266754426,0.0,0.036950215727861876,0.013503741527687865,0.0,0.0,0.015554944158295869,0.0,0.0325659639155555,0.010962353898874778,0.0,0.0490161260086965,0.0,0.0,0.024463821650937446,0.011506858820863839,0.01712065844410954,0.0,0.011278992048873782,0.0,0.0,0.0,0.0,0.0,0.0,0.024919263373061586,0.028530808570700495,0.0,0.0,0.0,0.03157022336951958,0.010428139611876528,0.0,0.012080211414193614,0.030263534037194412,0.0
304,304,0.011859085833490596,0.0,0.01664928787702591,0.0,0.0,0.010496431890199418,0.0,0.01193433378775787,0.0,0.011519453246452515,0.0,0.0,0.01659472755198753,0.0,0.015864378152641512,0.0,0.010830638755604333,0.061767918733424285,0.013112896656292172,0.0,0.05161016282280736,0.0,0.01582916656124237,0.0,0.026567717431418694,0.0,0.38848603528249515,0.0,0.010812808536933992,0.0,0.011376735653816536,0.0,0.022298768459302634,0.0,0.016205203086799302,0.015366779859524967,0.0,0.0,0.0,0.012749056406092333,0.010537779457303621,0.05508513514042258,0.0
305,305,0.040065245526400284,0.0,0.0,0.01137326136263437,0.0,0.0,0.4334713825973015,0.013126168554057271,0.0,0.01741841781433589,0.026234850301494826,0.0,0.0,0.0,0.057193421475029524,0.0,0.015593325547312593,0.0,0.0,0.03865966878000018,0.013322992031138925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05036470270393549,0.0,0.0,0.0,0.0,0.02665741985709398,0.01793630413180093,0.029968789566639686,0.0,0.0,0.011479331060767976,0.0,0.010645142467350445
306,306,0.010967471762590246,0.013669250348015655,0.0,0.01088702671763093,0.0,0.011470990022848085,0.0,0.026538023904458936,0.0,0.011680952953601574,0.012294052010095011,0.1444419398175269,0.0,0.015683991389600555,0.0,0.0,0.0,0.0,0.0,0.01046052967234563,0.0,0.0,0.0,0.0,0.0,0.11797610463042586,0.0,0.0,0.014945118160669804,0.0,0.0,0.1080765749608484,0.010026994200315546,0.011996473518651105,0.019519182693095233,0.033858278159159934,0.0,0.06675414118574341,0.0,0.0,0.13624975000978085,0.0,0.033032393571211946
307,307,0.010902659686485624,0.013657383143735543,0.0,0.010943838441315043,0.0,0.011466576284331712,0.0,0.026981933599857674,0.0,0.01182490706651961,0.01225859913412652,0.15635768622273524,0.0,0.015786291339239727,0.0,0.0,0.0,0.0,0.0,0.010406455413500704,0.0,0.0,0.0,0.0,0.0,0.11853136403638664,0.0,0.0,0.014951100030700886,0.0,0.0,0.10882544997836534,0.0,0.011793298721543312,0.01943403606584346,0.03383140552928472,0.0,0.06166291892383009,0.0,0.0,0.1281382106141174,0.0,0.03308603013784808
308,308,0.022123918493090502,0.0,0.02013250037305817,0.0,0.010546799154332763,0.08950682105535623,0.010753155527156279,0.012570555893777882,0.0,0.0,0.03390931657745477,0.010780111145711278,0.012916528266163388,0.0,0.02978517996233849,0.04194915672438706,0.02250682283974901,0.0,0.0,0.11278158171663319,0.0,0.0,0.0,0.0,0.013918273846980392,0.0,0.0,0.0,0.013077355893624725,0.0,0.02133116639932312,0.0,0.0,0.08818504294710611,0.0,0.0,0.23185666744953648,0.010834262765237189,0.0,0.0,0.0,0.017000129964274264,0.0
309,309,0.016144548981951046,0.0,0.0,0.01131337362068525,0.012877822616192388,0.0,0.0,0.0,0.0,0.01078413230293716,0.010627281919075315,0.0,0.0,0.01702551971884243,0.020055132412449207,0.0,0.017697887918225373,0.0,0.0,0.01971297582650345,0.0,0.0,0.017208597278568525,0.47560406374376024,0.0,0.0,0.0,0.0,0.014521418222116231,0.0,0.013841980752417797,0.01265225690149707,0.0,0.0,0.09775226858369827,0.03450541775631568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,0.02068576846759994,0.0,0.0,0.018236001270267574,0.0,0.0,0.0,0.0,0.0,0.011787394164906278,0.010792479300141388,0.0,0.0,0.014707960749107737,0.01239173198227478,0.0,0.017129478855886393,0.0,0.0,0.019305211223521433,0.0,0.0,0.0,0.47255167856562325,0.0,0.0,0.0,0.0,0.012257849077437322,0.010019794871909505,0.02241072202801662,0.012206958235351105,0.0,0.0,0.1045574377509464,0.0335113109944569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,0.04252451939711639,0.01440271184666634,0.0215560233571988,0.055616544803620216,0.0,0.0,0.0,0.0,0.020898764290403733,0.01919648073808614,0.01796349276439266,0.015468338851937226,0.012155395644794743,0.10736227767107387,0.012772699450153286,0.02410511572290842,0.04160471779488531,0.018724462105530273,0.0,0.0,0.0,0.0,0.06365681882445219,0.02220626038930051,0.02066251721290058,0.012918575122596107,0.16507079906770666,0.026906536442558145,0.011241772799270673,0.011359374515484933,0.01004667281447952,0.018030777939417982,0.019407515523825653,0.0,0.0,0.03963228750125222,0.0,0.0,0.0,0.0,0.0,0.023732897665149234,0.0
312,312,0.022438193547880916,0.027256370257218065,0.013879370363215177,0.012938956411875787,0.0,0.010297182070332738,0.0,0.0,0.043889709090651846,0.0175423617579068,0.010449460325299304,0.0,0.015158451290367976,0.01046824336510534,0.012773412210234774,0.0,0.011761433058787256,0.010359396090502968,0.02347195530283446,0.0,0.459161895766292,0.0,0.01912771067058448,0.0,0.0,0.0,0.0,0.01461938159607439,0.0,0.0,0.012786790999276076,0.0,0.014011928673164928,0.0,0.014123944905262793,0.0,0.0,0.0,0.010179170633383241,0.0,0.0,0.02166460534124586,0.0
313,313,0.013246120839751335,0.014219661227674445,0.0,0.0,0.0,0.01794773636550723,0.016975702862090093,0.06250332836151391,0.0,0.02209411688008389,0.03184332148255869,0.010824719768874587,0.0,0.0530099985998539,0.12940743807321461,0.0,0.019313989827581635,0.014486806125785399,0.0,0.0,0.0,0.01020481055000663,0.015839226806982038,0.01996735508597431,0.0,0.015057250998717344,0.0,0.0,0.0,0.21189461763610265,0.010543191037073893,0.012761219350792595,0.011416787952386803,0.015516994836151434,0.0,0.0183110307584297,0.0,0.010716908414125101,0.0,0.0,0.017440190107987988,0.07307479184258314,0.0
