,Topic,Keywords,Docs,Children,Parent,Level
194,"(194,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([111],)","(102,)","(5,)"
195,"(195,)","([('uth', 0.01369613315910101), ('tarija', 0.01141724269837141), ('pleistocene', 0.01141724269837141), ('tolomosa', 0.009138352237641811), ('fossiliferous', 0.006859460845589638), ('dike', 0.006859460845589638), ('crosscutting', 0.006859460845589638), ('sill', 0.006859460845589638), ('leucogranite', 0.006859460845589638), ('lpd', 0.006859460845589638)],)","(6,)","([458, 547],)","(186,)","(5,)"
196,"(196,)","([('attenuation', 0.020255839452147484), ('river', 0.018007690086960793), ('credit', 0.015759538859128952), ('trading', 0.009015086106956005), ('buyer', 0.009015086106956005), ('warmf', 0.009015086106956005), ('load', 0.009015086106956005), ('per', 0.009015086106956005), ('margin', 0.006766934413462877), ('safety', 0.006766934413462877)],)","(3,)","([388],)","(191,)","(5,)"
197,"(197,)","([('lobbying', 0.018989592790603638), ('transnational', 0.011877385899424553), ('political', 0.011877385899424553), ('policy', 0.007135914172977209), ('bill', 0.007135914172977209), ('waxmanmarkey', 0.007135914172977209), ('era-net', 0.007135914172977209), ('siinn', 0.007135914172977209), ('joint', 0.007135914172977209), ('proposal', 0.007135914172977209)],)","(17,)","([214],)","(238,)","(5,)"
198,"(198,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([279],)","(101,)","(5,)"
199,"(199,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([574],)","(35,)","(5,)"
200,"(200,)","([('fault', 0.04887828230857849), ('sierra', 0.025883503258228302), ('nevada', 0.025883503258228302), ('slip', 0.01869763247668743), ('rate', 0.017260460183024406), ('zone', 0.01151176355779171), ('lane', 0.010074589401483536), ('deflection', 0.010074589401483536), ('geomorphic', 0.010074589401483536), ('extension', 0.008637416176497936)],)","(7,)","([],)","(240,)","(7,)"
201,"(201,)","([('granitoids', 0.017420239746570587), ('karbi', 0.013070616871118546), ('craton', 0.013070616871118546), ('mesoproterozoic', 0.008720993995666504), ('shillong', 0.008720993995666504), ('supercontinent', 0.008720993995666504), ('hill', 0.006546182092279196), ('magmatics', 0.006546182092279196), ('early', 0.004371370654553175), ('columbia', 0.004371370654553175)],)","(8,)","([],)","(247,)","(7,)"
202,"(202,)","([('moisture', 0.054237253963947296), ('soil', 0.047207798808813095), ('relationship', 0.01607736386358738), ('drought', 0.015073156915605068), ('vegetation', 0.013064741156995296), ('cover', 0.013064741156995296), ('africa', 0.012060534209012985), ('season', 0.0110563263297081), ('dry', 0.0110563263297081), ('ndvi', 0.010052118450403214)],)","(17,)","([],)","(48,)","(7,)"
203,"(203,)","([('warming', 0.0897931456565857), ('mesocosm', 0.01284329779446125), ('termination', 0.009179018437862396), ('deglacial', 0.009179018437862396), ('nematode', 0.0073468792252242565), ('vii', 0.0073468792252242565), ('step', 0.0055147395469248295), ('taxonomic', 0.0055147395469248295), ('methane', 0.0055147395469248295), ('interactive', 0.0055147395469248295)],)","(7,)","([],)","(48,)","(7,)"
204,"(204,)","([('heterogeneity', 0.030329566448926926), ('demographic', 0.02527744695544243), ('dynamic', 0.02190936543047428), ('spatial', 0.02190936543047428), ('patch', 0.020225325599312782), ('insurance', 0.018541283905506134), ('metapopulation', 0.016857244074344635), ('biomass', 0.015173204243183136), ('population', 0.015173204243183136), ('invasion', 0.01012108288705349)],)","(5,)","([],)","(275,)","(7,)"
205,"(205,)","([('paleomagnetic', 0.017496341839432716), ('ordovician', 0.013127717189490795), ('taconic', 0.010943405330181122), ('appalachian', 0.010943405330181122), ('tropical', 0.008759092539548874), ('rica', 0.006574779748916626), ('costa', 0.006574779748916626), ('weatherability', 0.006574779748916626), ('dipole', 0.004390467889606953), ('orogeny', 0.004390467889606953)],)","(7,)","([],)","(110,)","(7,)"
206,"(206,)","([('nudged', 0.010814163833856583), ('tropic', 0.008117364719510078), ('free', 0.005420565605163574), ('midlatitude', 0.005420565605163574), ('midlatitudes', 0.005420565605163574), ('7-month', 0.0027237669564783573), ('initialization', 0.0027237669564783573), ('397', 0.0027237669564783573), ('perfect-model', 0.0027237669564783573), ('stratosphere', 0.0027237669564783573)],)","(2,)","([],)","(431,)","(7,)"
207,"(207,)","([('gpp', 0.04913148283958435), ('phenology', 0.029485438019037247), ('annual', 0.021299585700035095), ('variability', 0.021299585700035095), ('physiology', 0.016388075426220894), ('grassland', 0.013113734312355518), ('senescence', 0.011476564221084118), ('inter-annual', 0.011476564221084118), ('plant', 0.011476564221084118), ('gppmax', 0.011476564221084118)],)","(5,)","([],)","(48,)","(7,)"
208,"(208,)","([('16m', 0.0029038842767477036), ('misleading', 0.0029038842767477036), ('stretch', 0.0029038842767477036), ('specie', 2.8751328500220552e-05), ('climate', 2.8751328500220552e-05), ('using', 2.8751328500220552e-05), ('soil', 2.8751328500220552e-05), ('rate', 2.8751328500220552e-05), ('system', 2.8751328500220552e-05), ('surface', 2.8751328500220552e-05)],)","(7,)","([695],)","(285,)","(6,)"
209,"(209,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([690],)","(46,)","(6,)"
210,"(210,)","([('clotting', 0.018206289038062096), ('snp', 0.018206289038062096), ('polyp', 0.014568669721484184), ('thrombin', 0.012749859131872654), ('protein', 0.012749859131872654), ('system', 0.010931049473583698), ('activity', 0.009112238883972168), ('blood-clotting', 0.007293429225683212), ('silica', 0.007293429225683212), ('polyp-snp', 0.007293429225683212)],)","(20,)","([641],)","(223,)","(6,)"
211,"(211,)","([('saw', 0.02706795372068882), ('nonprobabilistic', 0.005435223691165447), ('ana', 0.005435223691165447), ('synoptic-scale', 0.005435223691165447), ('ncepdepartment', 0.00273113208822906), ('decemberjanuary', 0.00273113208822906), ('6-day', 0.00273113208822906), ('14-week', 0.00273113208822906), ('67-day', 0.00273113208822906), ('low-frequency', 0.00273113208822906)],)","(1,)","([707],)","(47,)","(6,)"
212,"(212,)","([('texturally-controlled', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(3,)","([733],)","(478,)","(6,)"
213,"(213,)","([('eon-rose', 0.012985890731215477), ('station', 0.008664463646709919), ('array', 0.008664463646709919), ('seau', 0.008664463646709919), ('cordillera', 0.006503748707473278), ('syst', 0.006503748707473278), ('canadian', 0.006503748707473278), ('2018', 0.004343035165220499), ('yukon', 0.004343035165220499), ('install', 0.004343035165220499)],)","(2,)","([687],)","(220,)","(6,)"
214,"(214,)","([('technology', 0.0270056314766407), ('technological', 0.023407280445098877), ('food', 0.019808927550911903), ('learning', 0.01800975203514099), ('assessment', 0.012612223625183105), ('ghg', 0.012612223625183105), ('article', 0.010813048109412193), ('light', 0.010813048109412193), ('cycle', 0.010813048109412193), ('electricity', 0.010813048109412193)],)","(17,)","([375],)","(197,)","(6,)"
215,"(215,)","([('plateau', 0.02332899533212185), ('qinghai-tibet', 0.021386532112956047), ('modis', 0.019444067031145096), ('database', 0.013616674579679966), ('provenance', 0.01167421042919159), ('emissivities', 0.009731746278703213), ('language', 0.005846817512065172), ('scidb', 0.005846817512065172), ('scalable', 0.005846817512065172), ('end-members', 0.005846817512065172)],)","(9,)","([532],)","(40,)","(6,)"
216,"(216,)","([('nanoparticles', 0.011237971484661102), ('carbon', 0.011237971484661102), ('agpd', 0.00899486429989338), ('nitride', 0.00899486429989338), ('visible', 0.006751755252480507), ('acid', 0.006751755252480507), ('facile', 0.006751755252480507), ('light', 0.006751755252480507), ('formic', 0.006751755252480507), ('dehydrogenation', 0.006751755252480507)],)","(6,)","([618, 241],)","(190,)","(5,)"
217,"(217,)","([('ch4', 0.027171529829502106), ('esas', 0.01255195215344429), ('sea', 0.010463440790772438), ('release', 0.010463440790772438), ('seabed', 0.00837493035942316), ('permafrost', 0.00837493035942316), ('siberian', 0.006286418531090021), ('conservation', 0.006286418531090021), ('deep', 0.006286418531090021), ('mpas', 0.004197907168418169)],)","(7,)","([240],)","(32,)","(5,)"
218,"(218,)","([('deforestation', 0.025455161929130554), ('commitment', 0.023335665464401245), ('company', 0.019096670672297478), ('implementation', 0.01697717420756817), ('zero-deforestation', 0.012738179415464401), ('effectiveness', 0.012738179415464401), ('initiative', 0.010618682019412518), ('criterion', 0.010618682019412518), ('reduce', 0.008499184623360634), ('supply-chain', 0.008499184623360634)],)","(5,)","([653],)","(232,)","(5,)"
219,"(219,)","([('fault', 0.018386466428637505), ('wave', 0.01671648770570755), ('los', 0.011706551536917686), ('seismic', 0.011706551536917686), ('angeles', 0.011706551536917686), ('earthquake', 0.010036572813987732), ('san', 0.010036572813987732), ('thrust', 0.010036572813987732), ('january', 0.010036572813987732), ('blind', 0.008366594091057777)],)","(18,)","([676, 516],)","(393,)","(5,)"
220,"(220,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(3,)","([72, 213],)","(745,)","(5,)"
221,"(221,)","([('denudation', 0.02253570593893528), ('floodplain', 0.01253095269203186), ('feature', 0.010029764845967293), ('passive-roof', 0.010029764845967293), ('duplex', 0.010029764845967293), ('rock-uplift', 0.005027388222515583), ('subandean', 0.005027388222515583), ('co-variation', 0.002526199910789728), ('strike-perpendicular', 0.002526199910789728), ('10600', 0.002526199910789728)],)","(9,)","([549],)","(232,)","(5,)"
222,"(222,)","([('recharge', 0.02713092416524887), ('tritium', 0.024666717275977135), ('groundwater', 0.019738301634788513), ('zone', 0.007417264394462109), ('aquifer', 0.007417264394462109), ('well-mixed', 0.007417264394462109), ('modern', 0.004953057039529085), ('assumption', 0.004953057039529085), ('article', 0.004953057039529085), ('unsaturated', 0.004953057039529085)],)","(7,)","([462],)","(32,)","(5,)"
223,"(223,)","([('sierra', 0.041001833975315094), ('nevada', 0.02665477991104126), ('fault', 0.024605199694633484), ('crest', 0.02153083123266697), ('high-k', 0.015382093377411366), ('walker', 0.014357303269207478), ('volcanic', 0.014357303269207478), ('graben', 0.013332514092326164), ('pas', 0.013332514092326164), ('lava', 0.011282934807240963)],)","(30,)","([654, 210, 246],)","(32,)","(5,)"
224,"(224,)","([('surface', 0.03076975606381893), ('scattering', 0.01937776990234852), ('rough', 0.017099373042583466), ('radar', 0.017099373042583466), ('method', 0.015960173681378365), ('correlated', 0.01254257746040821), ('transmission', 0.011403379030525684), ('exponentially', 0.011403379030525684), ('absorptivity', 0.011403379030525684), ('roughness', 0.011403379030525684)],)","(9,)","([],)","(48,)","(7,)"
225,"(225,)","([('realism', 0.008095532655715942), ('essay', 0.005405987147241831), ('philosophical', 0.002716441173106432), ('theorist', 0.002716441173106432), ('biometry', 0.002716441173106432), ('grapple', 0.002716441173106432), ('recount', 0.002716441173106432), ('fruitful', 0.002716441173106432), ('21st-century', 0.002716441173106432), ('think', 0.002716441173106432)],)","(1,)","([],)","(426,)","(7,)"
226,"(226,)","([('scattering', 0.044166725128889084), ('numerical', 0.016440579667687416), ('wave', 0.016440579667687416), ('angle', 0.016440579667687416), ('bistatic', 0.015413684770464897), ('incidence', 0.014386789873242378), ('surface', 0.014386789873242378), ('wind', 0.01233300194144249), ('stokes', 0.01233300194144249), ('medium', 0.01130610704421997)],)","(18,)","([],)","(169,)","(7,)"
227,"(227,)","([('zircon', 0.05079467222094536), ('element', 0.0220206156373024), ('measured', 0.01525024976581335), ('composition', 0.01525024976581335), ('material', 0.013557658530771732), ('mad559', 0.013557658530771732), ('measurement', 0.013557658530771732), ('trace', 0.013557658530771732), ('fraction', 0.011865067295730114), ('reference', 0.011865067295730114)],)","(3,)","([],)","(48,)","(7,)"
228,"(228,)","([('earthquake', 0.029156388714909554), ('moment', 0.029156388714909554), ('solution', 0.015559138730168343), ('frequency', 0.013616674579679966), ('gcmt', 0.013616674579679966), ('normal-mode', 0.01167421042919159), ('afterslip', 0.01167421042919159), ('angle', 0.009731746278703213), ('dip', 0.009731746278703213), ('band', 0.009731746278703213)],)","(2,)","([],)","(73,)","(7,)"
229,"(229,)","([('wave', 0.09448400884866714), ('breaking', 0.034257981926202774), ('surface', 0.017725346609950066), ('statistic', 0.016544444486498833), ('measurement', 0.015363541431725025), ('height', 0.014182638376951218), ('slope', 0.014182638376951218), ('length', 0.014182638376951218), ('crest', 0.013001736253499985), ('airborne', 0.011820834130048752)],)","(7,)","([],)","(427,)","(7,)"
230,"(230,)","([('fluorescence', 0.014822094701230526), ('microscopy', 0.014822094701230526), ('electron', 0.014822094701230526), ('cell', 0.013475855812430382), ('toxicity', 0.012129615992307663), ('quantum', 0.0094371372833848), ('qds', 0.0094371372833848), ('nanoparticles', 0.0094371372833848), ('bacteria', 0.0094371372833848), ('particle', 0.008090898394584656)],)","(9,)","([],)","(48,)","(7,)"
231,"(231,)","([('exposure', 0.037148572504520416), ('pesticide', 0.01858460158109665), ('birth', 0.016521936282515526), ('agricultural', 0.012396609410643578), ('velocity', 0.010333945974707603), ('quercus', 0.008271281607449055), ('adverse', 0.006208617705851793), ('pinus', 0.006208617705851793), ('pace', 0.006208617705851793), ('mid-', 0.004145954269915819)],)","(11,)","([],)","(54,)","(7,)"
232,"(232,)","([('segment', 0.027813158929347992), ('facet', 0.018549825996160507), ('front', 0.01623399183154106), ('mountain', 0.011602325364947319), ('geomorphology', 0.011602325364947319), ('uehir', 0.009286492131650448), ('varies', 0.006970658432692289), ('central', 0.006970658432692289), ('slip', 0.006970658432692289), ('normal', 0.006970658432692289)],)","(22,)","([218, 285, 221],)","(24,)","(4,)"
233,"(233,)","([('h2o', 0.02378501184284687), ('seawater', 0.010585782118141651), ('co2', 0.007945936173200607), ('assimilation', 0.0053060902282595634), ('close', 0.0053060902282595634), ('hampered', 0.0026662442833185196), ('degassing', 0.0026662442833185196), ('mid-ocean', 0.0026662442833185196), ('median', 0.0026662442833185196), ('00003', 0.0026662442833185196)],)","(4,)","([639],)","(141,)","(4,)"
234,"(234,)","([('p-values', 0.018702810630202293), ('frequentist', 0.00803073588758707), ('anova', 0.005362716969102621), ('false', 0.005362716969102621), ('mann', 0.005362716969102621), ('abandon', 0.0026946987491101027), ('invalidating', 0.0026946987491101027), ('troublesome', 0.0026946987491101027), ('irrelevant', 0.0026946987491101027), ('hypothesis-testing', 0.0026946987491101027)],)","(19,)","([44, 432],)","(24,)","(4,)"
235,"(235,)","([('formation', 0.019345693290233612), ('described', 0.011291700415313244), ('assemblage', 0.011291700415313244), ('dacruchares', 0.00968090072274208), ('tonian', 0.00968090072274208), ('urucum', 0.00968090072274208), ('kwagunt', 0.008070101961493492), ('porter', 0.008070101961493492), ('group', 0.008070101961493492), ('pytinaia', 0.006459303665906191)],)","(9,)","([280],)","(142,)","(4,)"
236,"(236,)","([('decision', 0.020707841962575912), ('evacuation', 0.010366847738623619), ('disaster', 0.010366847738623619), ('collective', 0.010366847738623619), ('behavior', 0.007781598251312971), ('controlled', 0.005196349695324898), ('influencing', 0.005196349695324898), ('guatemala', 0.0026111011393368244), ('broadcast', 0.0026111011393368244), ('urgency', 0.0026111011393368244)],)","(9,)","([281, 284],)","(24,)","(4,)"
237,"(237,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
238,"(238,)","([('harvesting', 0.024189846590161324), ('balanced', 0.019356710836291313), ('motivated', 0.009690438397228718), ('information', 0.007273869588971138), ('processing', 0.007273869588971138), ('message', 0.007273869588971138), ('legislator', 0.004857301712036133), ('fishery', 0.004857301712036133), ('cut', 0.004857301712036133), ('answered', 0.004857301712036133)],)","(17,)","([197],)","(140,)","(4,)"
239,"(239,)","([('standard', 0.02450971119105816), ('10be', 0.022625798359513283), ('26al', 0.015090146102011204), ('secondary', 0.015090146102011204), ('2010', 0.013206232339143753), ('uncertainty', 0.013206232339143753), ('measurement', 0.009438405744731426), ('statistic', 0.007554492447525263), ('april', 0.007554492447525263), ('measured', 0.007554492447525263)],)","(10,)","([866],)","(24,)","(4,)"
240,"(240,)","([('rotation', 0.02585660293698311), ('plate', 0.01176581159234047), ('orocline', 0.009417346678674221), ('concave-outboard', 0.009417346678674221), ('cascadia', 0.007068880368024111), ('bending', 0.007068880368024111), ('paleomagnetic', 0.007068880368024111), ('olympic', 0.007068880368024111), ('forearc', 0.004720414988696575), ('subducting', 0.004720414988696575)],)","(7,)","([200],)","(217,)","(6,)"
241,"(241,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([270, 665],)","(216,)","(6,)"
242,"(242,)","([('jet', 0.04039940610527992), ('volcanic', 0.02387988567352295), ('source', 0.016537876799702644), ('noise', 0.016537876799702644), ('signal', 0.01470237411558628), ('infrasound', 0.012866871431469917), ('volcano', 0.011031368747353554), ('acoustic', 0.011031368747353554), ('man-made', 0.009195866994559765), ('localization', 0.007360364776104689)],)","(11,)","([813, 409, 318],)","(40,)","(6,)"
243,"(243,)","([('boron', 0.017927084118127823), ('pyridine', 0.017927084118127823), ('carbide', 0.017927084118127823), ('semiconducting', 0.017927084118127823), ('orthocarborane', 0.013450908474624157), ('pecvd', 0.013450908474624157), ('film', 0.008974732831120491), ('charge', 0.008974732831120491), ('significantly', 0.0067366440780460835), ('lifetime', 0.0067366440780460835)],)","(4,)","([823],)","(80,)","(6,)"
244,"(244,)","([('appreciation', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(1,)","([734],)","(635,)","(6,)"
245,"(245,)","([('instrument', 0.018394887447357178), ('location', 0.01635328121483326), ('cyclonic', 0.01227006409317255), ('sound', 0.01227006409317255), ('geostrophic', 0.010228455998003483), ('tool', 0.00818684883415699), ('southward', 0.00818684883415699), ('acoustic', 0.006145239807665348), ('wind-driven', 0.006145239807665348), ('william', 0.006145239807665348)],)","(4,)","([487],)","(40,)","(6,)"
246,"(246,)","([('1970s', 0.010698754340410233), ('sam', 0.00803073588758707), ('monsoon', 0.005362716969102621), ('duration', 0.005362716969102621), ('demise', 0.005362716969102621), ('19711972', 0.005362716969102621), ('1948', 0.0026946987491101027), ('º170', 0.0026946987491101027), ('19481972', 0.0026946987491101027), ('19482008', 0.0026946987491101027)],)","(6,)","([253],)","(223,)","(6,)"
247,"(247,)","([('carbonate', 0.01638960652053356), ('glaciation', 0.01638960652053356), ('cryogenian', 0.01521975640207529), ('ocean', 0.01404990628361702), ('snowball', 0.01404990628361702), ('neoproterozoic', 0.01404990628361702), ('cap', 0.011710205115377903), ('glacial', 0.011710205115377903), ('sturtian', 0.011710205115377903), ('earth', 0.010540354065597057)],)","(18,)","([524, 201],)","(40,)","(6,)"
248,"(248,)","([('particle', 0.03742619603872299), ('tep', 0.03579967841506004), ('poc', 0.026040565222501755), ('export', 0.02116100862622261), ('method', 0.014654934406280518), ('calibration', 0.011401897296309471), ('exopolymer', 0.009775377810001373), ('solution', 0.009775377810001373), ('aggregation', 0.009775377810001373), ('original', 0.009775377810001373)],)","(5,)","([],)","(48,)","(7,)"
249,"(249,)","([('land-use', 0.007509792689234018), ('dense', 0.007509792689234018), ('felsic', 0.007509792689234018), ('www', 0.005014845170080662), ('publication', 0.005014845170080662), ('revised', 0.005014845170080662), ('org', 0.005014845170080662), ('catalog', 0.005014845170080662), ('aspx', 0.005014845170080662), ('pubdates', 0.005014845170080662)],)","(2,)","([],)","(49,)","(7,)"
250,"(250,)","([('magma', 0.039576660841703415), ('arc', 0.017321744933724403), ('fo2', 0.017321744933724403), ('h2o', 0.017321744933724403), ('differentiation', 0.014848976396024227), ('aleutian', 0.012376206927001476), ('calc-alkaline', 0.012376206927001476), ('magmatic', 0.011139823123812675), ('composition', 0.0099034383893013), ('crystallization', 0.0099034383893013)],)","(7,)","([],)","(73,)","(7,)"
251,"(251,)","([('metamorphism', 0.024982940405607224), ('gneiss', 0.023318519815802574), ('monazite', 0.013332001864910126), ('ama', 0.011667582206428051), ('drime', 0.011667582206428051), ('eclogites', 0.010003162547945976), ('exhumation', 0.008338742889463902), ('cascade', 0.008338742889463902), ('granulitized', 0.008338742889463902), ('leucosome', 0.006674323230981827)],)","(10,)","([],)","(425,)","(7,)"
252,"(252,)","([('locus', 0.017785754054784775), ('genetic', 0.017785754054784775), ('specie', 0.017785754054784775), ('lophodermium', 0.012455358169972897), ('number', 0.012455358169972897), ('phylogenetic', 0.012455358169972897), ('shared', 0.008901760913431644), ('pulcher', 0.008901760913431644), ('fungal', 0.007124962750822306), ('pine', 0.007124962750822306)],)","(4,)","([],)","(50,)","(7,)"
253,"(253,)","([('shelf', 0.021415453404188156), ('fan', 0.01963231712579727), ('hyperpycnal', 0.0160660482943058), ('current', 0.010716642253100872), ('glacier', 0.010716642253100872), ('royal', 0.008933506906032562), ('society', 0.008933506906032562), ('sand', 0.008933506906032562), ('transantarctic', 0.00715037202462554), ('station', 0.00715037202462554)],)","(6,)","([],)","(246,)","(7,)"
254,"(254,)","([('ebm', 0.02243230678141117), ('terrace', 0.020394857972860336), ('service', 0.0183574091643095), ('coast', 0.016319962218403816), ('glacio-isostatic', 0.012245064601302147), ('osl', 0.010207616724073887), ('america', 0.010207616724073887), ('tradeoff', 0.010207616724073887), ('adjustment', 0.010207616724073887), ('action', 0.008170167915523052)],)","(4,)","([],)","(648,)","(7,)"
255,"(255,)","([('silicic', 0.02539195492863655), ('sierra', 0.023084644228219986), ('formation', 0.02077733352780342), ('guazapares', 0.018470022827386856), ('area', 0.01616271212697029), ('occidental', 0.015009056776762009), ('province', 0.015009056776762009), ('mining', 0.015009056776762009), ('madre', 0.015009056776762009), ('ignimbrite', 0.013855401426553726)],)","(5,)","([],)","(48,)","(7,)"
256,"(256,)","([('infrasound', 0.030429288744926453), ('seismic', 0.02397654764354229), ('volcano', 0.02397654764354229), ('eruption', 0.015680164098739624), ('signal', 0.01383652351796627), ('detection', 0.01383652351796627), ('explosive', 0.012914703227579594), ('wave', 0.011992882937192917), ('volcanic', 0.011992882937192917), ('acoustic', 0.011992882937192917)],)","(10,)","([],)","(51,)","(7,)"
257,"(257,)","([('rock', 0.030085904523730278), ('bedrock', 0.02877838909626007), ('fracture', 0.02877838909626007), ('strength', 0.026163361966609955), ('landslide', 0.01831827498972416), ('fracturing', 0.01831827498972416), ('landscape', 0.011780704371631145), ('shallow', 0.010473189875483513), ('intact', 0.010473189875483513), ('tectonic', 0.00916567537933588)],)","(4,)","([],)","(48,)","(7,)"
258,"(258,)","([('lidar', 0.03524066135287285), ('science', 0.014106831513345242), ('zone', 0.01058452669531107), ('disinfection', 0.01058452669531107), ('denominated', 0.008823374286293983), ('fbpa1', 0.008823374286293983), ('transdisciplinary', 0.008823374286293983), ('nanocomposites', 0.008823374286293983), ('transformative', 0.008823374286293983), ('vision', 0.008823374286293983)],)","(5,)","([],)","(146,)","(7,)"
259,"(259,)","([('citation', 0.041908327490091324), ('provenance', 0.01441457960754633), ('computational', 0.01441457960754633), ('must', 0.01441457960754633), ('database', 0.01441457960754633), ('publishing', 0.013105353340506554), ('structure', 0.010486901737749577), ('cited', 0.010486901737749577), ('scientific', 0.010486901737749577), ('case', 0.0091776754707098)],)","(6,)","([],)","(48,)","(7,)"
260,"(260,)","([('deforestation', 0.04776774346828461), ('forest', 0.04133870452642441), ('amazon', 0.03307279944419861), ('land', 0.021133162081241608), ('emission', 0.013785691931843758), ('brazilian', 0.012867257930338383), ('redd+', 0.011948824860155582), ('program', 0.010111956857144833), ('degradation', 0.010111956857144833), ('basin', 0.010111956857144833)],)","(18,)","([],)","(48,)","(7,)"
261,"(261,)","([('catalyst', 0.02422298863530159), ('nanowire', 0.0141384806483984), ('particle', 0.010104677639901638), ('sintering', 0.010104677639901638), ('sio2', 0.010104677639901638), ('mechanism', 0.00808777566999197), ('reaction', 0.00808777566999197), ('test', 0.00808777566999197), ('regeneration', 0.00808777566999197), ('tio2', 0.006070874165743589)],)","(2,)","([],)","(48,)","(7,)"
262,"(262,)","([('perch', 0.014957319013774395), ('nile', 0.014957319013774395), ('mortality', 0.012468580156564713), ('haplochromine', 0.012468580156564713), ('haplochromines', 0.009979842230677605), ('early', 0.00500236451625824), ('predation', 0.00500236451625824), ('victoria', 0.00500236451625824), ('co-existence', 0.00500236451625824), ('fry', 0.002513625891879201)],)","(1,)","([],)","(105,)","(7,)"
263,"(263,)","([('tibet', 0.013634782284498215), ('northeastern', 0.013634782284498215), ('event', 0.012121487408876419), ('space', 0.010608193464577198), ('wetland', 0.010608193464577198), ('restoration', 0.009094899520277977), ('volunteer', 0.009094899520277977), ('course', 0.009094899520277977), ('open', 0.009094899520277977), ('ellwood-devereux', 0.009094899520277977)],)","(7,)","([],)","(48,)","(7,)"
264,"(264,)","([('lowland', 0.02203957922756672), ('planation', 0.009808958508074284), ('cuiabana', 0.007362833712249994), ('hill', 0.004916709382086992), ('cap', 0.004916709382086992), ('comprised', 0.004916709382086992), ('landform', 0.004916709382086992), ('brazil', 0.004916709382086992), ('paraguay', 0.004916709382086992), ('low-relief', 0.004916709382086992)],)","(1,)","([],)","(514,)","(7,)"
